 format: day,hour,forecast,value  location:53_114 Start : 20161001 
 3,0200,+55,329.000000 
 3,0200,+58,341.000000 
 3,0200,+61,343.000000 
 3,0500,+4,320.000000 
 3,0500,+7,325.000000 
 3,0500,+10,345.000000 
 3,0500,+13,7.000000 
 3,0500,+16,20.000000 
 3,0500,+19,28.000000 
 3,0500,+22,75.000000 
 3,0500,+25,100.000000 
 3,0500,+28,104.000000 
 3,0500,+31,119.000000 
 3,0500,+34,111.000000 
 3,0500,+37,104.000000 
 3,0500,+40,60.000000 
 3,0500,+43,65.000000 
 3,0500,+46,40.000000 
 3,0500,+49,357.000000 
 3,0500,+52,329.000000 
 3,0500,+55,341.000000 
 3,0500,+58,343.000000 
 3,0800,+4,325.000000 
 3,0800,+7,345.000000 
 3,0800,+10,7.000000 
 3,0800,+13,20.000000 
 3,0800,+16,28.000000 
 3,0800,+19,74.000000 
 3,0800,+22,100.000000 
 3,0800,+25,103.000000 
 3,0800,+28,120.000000 
 3,0800,+31,110.000000 
 3,0800,+34,103.000000 
 3,0800,+37,62.000000 
 3,0800,+40,64.000000 
 3,0800,+43,40.000000 
 3,0800,+46,354.000000 
 3,0800,+49,331.000000 
 3,0800,+52,341.000000 
 3,0800,+55,343.000000 
 3,1100,+4,345.000000 
 3,1100,+7,7.000000 
 3,1100,+10,20.000000 
 3,1100,+13,28.000000 
 3,1100,+16,74.000000 
 3,1100,+19,100.000000 
 3,1100,+22,103.000000 
 3,1100,+25,120.000000 
 3,1100,+28,110.000000 
 3,1100,+31,103.000000 
 3,1100,+34,62.000000 
 3,1100,+37,64.000000 
 3,1100,+40,40.000000 
 3,1100,+43,354.000000 
 3,1100,+46,331.000000 
 3,1100,+49,341.000000 
 3,1100,+52,343.000000 
 3,1400,+4,7.000000 
 3,1400,+7,20.000000 
 3,1400,+10,28.000000 
 3,1400,+13,74.000000 
 3,1400,+16,100.000000 
 3,1400,+19,103.000000 
 3,1400,+22,120.000000 
 3,1400,+25,110.000000 
 3,1400,+28,103.000000 
 3,1400,+31,62.000000 
 3,1400,+34,64.000000 
 3,1400,+37,40.000000 
 3,1400,+40,354.000000 
 3,1400,+43,331.000000 
 3,1400,+46,341.000000 
 3,1400,+49,343.000000 
 3,1700,+4,20.000000 
 3,1700,+7,28.000000 
 3,1700,+10,74.000000 
 3,1700,+13,100.000000 
 3,1700,+16,103.000000 
 3,1700,+19,120.000000 
 3,1700,+22,110.000000 
 3,1700,+25,103.000000 
 3,1700,+28,62.000000 
 3,1700,+31,64.000000 
 3,1700,+34,40.000000 
 3,1700,+37,354.000000 
 3,1700,+40,331.000000 
 3,1700,+43,341.000000 
 3,1700,+46,343.000000 
 3,2000,+4,32.000000 
 3,2000,+7,91.000000 
 3,2000,+10,100.000000 
 3,2000,+13,117.000000 
 3,2000,+16,113.000000 
 3,2000,+19,99.000000 
 3,2000,+22,84.000000 
 3,2000,+25,88.000000 
 3,2000,+28,60.000000 
 3,2000,+31,50.000000 
 3,2000,+34,15.000000 
 3,2000,+37,329.000000 
 3,2000,+40,335.000000 
 3,2000,+43,336.000000 
 3,2000,+46,337.000000 
 3,2000,+49,343.000000 
 3,2000,+52,346.000000 
 3,2000,+55,353.000000 
 3,2000,+58,348.000000 
 3,2000,+61,353.000000 
 3,2000,+64,9.000000 
 3,2000,+67,83.000000 
 3,2300,+4,91.000000 
 3,2300,+7,100.000000 
 3,2300,+10,117.000000 
 3,2300,+13,113.000000 
 3,2300,+16,99.000000 
 3,2300,+19,84.000000 
 3,2300,+22,88.000000 
 3,2300,+25,60.000000 
 3,2300,+28,50.000000 
 3,2300,+31,15.000000 
 3,2300,+34,329.000000 
 3,2300,+37,335.000000 
 3,2300,+40,336.000000 
 3,2300,+43,337.000000 
 3,2300,+46,343.000000 
 3,2300,+49,346.000000 
 3,2300,+52,353.000000 
 3,2300,+55,348.000000 
 3,2300,+58,353.000000 
 3,2300,+61,9.000000 
 3,2300,+64,83.000000 
 4,0200,+4,100.000000 
 4,0200,+7,117.000000 
 4,0200,+10,113.000000 
 4,0200,+13,99.000000 
 4,0200,+16,84.000000 
 4,0200,+19,88.000000 
 4,0200,+22,60.000000 
 4,0200,+25,50.000000 
 4,0200,+28,15.000000 
 4,0200,+31,329.000000 
 4,0200,+34,335.000000 
 4,0200,+37,336.000000 
 4,0200,+40,337.000000 
 4,0200,+43,343.000000 
 4,0200,+46,346.000000 
 4,0200,+49,353.000000 
 4,0200,+52,348.000000 
 4,0200,+55,353.000000 
 4,0200,+58,9.000000 
 4,0200,+61,83.000000 
 4,0500,+4,117.000000 
 4,0500,+7,113.000000 
 4,0500,+10,99.000000 
 4,0500,+13,84.000000 
 4,0500,+16,88.000000 
 4,0500,+19,60.000000 
 4,0500,+22,50.000000 
 4,0500,+25,15.000000 
 4,0500,+28,329.000000 
 4,0500,+31,335.000000 
 4,0500,+34,336.000000 
 4,0500,+37,337.000000 
 4,0500,+40,343.000000 
 4,0500,+43,346.000000 
 4,0500,+46,353.000000 
 4,0500,+49,348.000000 
 4,0500,+52,353.000000 
 4,0500,+55,9.000000 
 4,0500,+58,83.000000 
 4,0800,+4,113.000000 
 4,0800,+7,99.000000 
 4,0800,+10,84.000000 
 4,0800,+13,87.000000 
 4,0800,+16,59.000000 
 4,0800,+19,49.000000 
 4,0800,+22,11.000000 
 4,0800,+25,328.000000 
 4,0800,+28,334.000000 
 4,0800,+31,335.000000 
 4,0800,+34,337.000000 
 4,0800,+37,343.000000 
 4,0800,+40,345.000000 
 4,0800,+43,353.000000 
 4,0800,+46,347.000000 
 4,0800,+49,353.000000 
 4,0800,+52,9.000000 
 4,0800,+55,83.000000 
 4,1100,+4,99.000000 
 4,1100,+7,84.000000 
 4,1100,+10,87.000000 
 4,1100,+13,59.000000 
 4,1100,+16,49.000000 
 4,1100,+19,11.000000 
 4,1100,+22,328.000000 
 4,1100,+25,334.000000 
 4,1100,+28,335.000000 
 4,1100,+31,337.000000 
 4,1100,+34,343.000000 
 4,1100,+37,345.000000 
 4,1100,+40,353.000000 
 4,1100,+43,347.000000 
 4,1100,+46,353.000000 
 4,1100,+49,9.000000 
 4,1100,+52,83.000000 
 4,1400,+4,84.000000 
 4,1400,+7,87.000000 
 4,1400,+10,59.000000 
 4,1400,+13,49.000000 
 4,1400,+16,11.000000 
 4,1400,+19,328.000000 
 4,1400,+22,334.000000 
 4,1400,+25,335.000000 
 4,1400,+28,337.000000 
 4,1400,+31,343.000000 
 4,1400,+34,345.000000 
 4,1400,+37,353.000000 
 4,1400,+40,348.000000 
 4,1400,+43,353.000000 
 4,1400,+46,9.000000 
 4,1400,+49,83.000000 
 4,1700,+4,87.000000 
 4,1700,+7,59.000000 
 4,1700,+10,49.000000 
 4,1700,+13,11.000000 
 4,1700,+16,328.000000 
 4,1700,+19,334.000000 
 4,1700,+22,335.000000 
 4,1700,+25,337.000000 
 4,1700,+28,343.000000 
 4,1700,+31,345.000000 
 4,1700,+34,353.000000 
 4,1700,+37,348.000000 
 4,1700,+40,353.000000 
 4,1700,+43,9.000000 
 4,1700,+46,83.000000 
 4,2000,+4,58.000000 
 4,2000,+7,50.000000 
 4,2000,+10,13.000000 
 4,2000,+13,328.000000 
 4,2000,+16,334.000000 
 4,2000,+19,335.000000 
 4,2000,+22,337.000000 
 4,2000,+25,343.000000 
 4,2000,+28,345.000000 
 4,2000,+31,353.000000 
 4,2000,+34,348.000000 
 4,2000,+37,353.000000 
 4,2000,+40,9.000000 
 4,2000,+43,83.000000 
 4,2000,+46,71.000000 
 4,2000,+49,90.000000 
 4,2000,+52,106.000000 
 4,2000,+55,118.000000 
 4,2000,+58,126.000000 
 4,2000,+61,121.000000 
 4,2000,+64,116.000000 
 4,2000,+67,132.000000 
 4,2300,+4,50.000000 
 4,2300,+7,13.000000 
 4,2300,+10,328.000000 
 4,2300,+13,334.000000 
 4,2300,+16,335.000000 
 4,2300,+19,337.000000 
 4,2300,+22,343.000000 
 4,2300,+25,345.000000 
 4,2300,+28,353.000000 
 4,2300,+31,348.000000 
 4,2300,+34,353.000000 
 4,2300,+37,9.000000 
 4,2300,+40,83.000000 
 4,2300,+43,71.000000 
 4,2300,+46,90.000000 
 4,2300,+49,106.000000 
 4,2300,+52,118.000000 
 4,2300,+55,126.000000 
 4,2300,+58,121.000000 
 4,2300,+61,116.000000 
 4,2300,+64,132.000000 
 5,0200,+4,13.000000 
 5,0200,+7,328.000000 
 5,0200,+10,334.000000 
 5,0200,+13,335.000000 
 5,0200,+16,337.000000 
 5,0200,+19,343.000000 
 5,0200,+22,345.000000 
 5,0200,+25,353.000000 
 5,0200,+28,348.000000 
 5,0200,+31,353.000000 
 5,0200,+34,9.000000 
 5,0200,+37,83.000000 
 5,0200,+40,71.000000 
 5,0200,+43,90.000000 
 5,0200,+46,106.000000 
 5,0200,+49,118.000000 
 5,0200,+52,126.000000 
 5,0200,+55,121.000000 
 5,0200,+58,116.000000 
 5,0200,+61,132.000000 
 5,0500,+4,328.000000 
 5,0500,+7,334.000000 
 5,0500,+10,335.000000 
 5,0500,+13,337.000000 
 5,0500,+16,343.000000 
 5,0500,+19,345.000000 
 5,0500,+22,353.000000 
 5,0500,+25,348.000000 
 5,0500,+28,353.000000 
 5,0500,+31,9.000000 
 5,0500,+34,83.000000 
 5,0500,+37,71.000000 
 5,0500,+40,90.000000 
 5,0500,+43,106.000000 
 5,0500,+46,118.000000 
 5,0500,+49,126.000000 
 5,0500,+52,121.000000 
 5,0500,+55,116.000000 
 5,0500,+58,132.000000 
 5,0800,+4,334.000000 
 5,0800,+7,335.000000 
 5,0800,+10,337.000000 
 5,0800,+13,343.000000 
 5,0800,+16,345.000000 
 5,0800,+19,353.000000 
 5,0800,+22,348.000000 
 5,0800,+25,353.000000 
 5,0800,+28,9.000000 
 5,0800,+31,83.000000 
 5,0800,+34,71.000000 
 5,0800,+37,90.000000 
 5,0800,+40,107.000000 
 5,0800,+43,118.000000 
 5,0800,+46,126.000000 
 5,0800,+49,121.000000 
 5,0800,+52,116.000000 
 5,0800,+55,132.000000 
 5,1100,+4,335.000000 
 5,1100,+7,337.000000 
 5,1100,+10,343.000000 
 5,1100,+13,345.000000 
 5,1100,+16,353.000000 
 5,1100,+19,348.000000 
 5,1100,+22,353.000000 
 5,1100,+25,9.000000 
 5,1100,+28,83.000000 
 5,1100,+31,71.000000 
 5,1100,+34,90.000000 
 5,1100,+37,107.000000 
 5,1100,+40,118.000000 
 5,1100,+43,126.000000 
 5,1100,+46,121.000000 
 5,1100,+49,116.000000 
 5,1100,+52,132.000000 
 5,1400,+4,337.000000 
 5,1400,+7,343.000000 
 5,1400,+10,345.000000 
 5,1400,+13,353.000000 
 5,1400,+16,348.000000 
 5,1400,+19,353.000000 
 5,1400,+22,9.000000 
 5,1400,+25,83.000000 
 5,1400,+28,71.000000 
 5,1400,+31,90.000000 
 5,1400,+34,107.000000 
 5,1400,+37,118.000000 
 5,1400,+40,126.000000 
 5,1400,+43,121.000000 
 5,1400,+46,116.000000 
 5,1400,+49,132.000000 
 5,1700,+4,343.000000 
 5,1700,+7,345.000000 
 5,1700,+10,353.000000 
 5,1700,+13,348.000000 
 5,1700,+16,353.000000 
 5,1700,+19,9.000000 
 5,1700,+22,83.000000 
 5,1700,+25,71.000000 
 5,1700,+28,90.000000 
 5,1700,+31,107.000000 
 5,1700,+34,118.000000 
 5,1700,+37,126.000000 
 5,1700,+40,121.000000 
 5,1700,+43,116.000000 
 5,1700,+46,132.000000 
 5,2000,+4,345.000000 
 5,2000,+7,353.000000 
 5,2000,+10,348.000000 
 5,2000,+13,353.000000 
 5,2000,+16,9.000000 
 5,2000,+19,83.000000 
 5,2000,+22,72.000000 
 5,2000,+25,90.000000 
 5,2000,+28,106.000000 
 5,2000,+31,118.000000 
 5,2000,+34,126.000000 
 5,2000,+37,121.000000 
 5,2000,+40,116.000000 
 5,2000,+43,132.000000 
 5,2000,+46,164.000000 
 5,2000,+49,192.000000 
 5,2000,+52,325.000000 
 5,2000,+55,313.000000 
 5,2000,+58,292.000000 
 5,2000,+61,311.000000 
 5,2000,+64,315.000000 
 5,2000,+67,322.000000 
 5,2300,+4,353.000000 
 5,2300,+7,348.000000 
 5,2300,+10,353.000000 
 5,2300,+13,9.000000 
 5,2300,+16,83.000000 
 5,2300,+19,72.000000 
 5,2300,+22,90.000000 
 5,2300,+25,106.000000 
 5,2300,+28,118.000000 
 5,2300,+31,126.000000 
 5,2300,+34,121.000000 
 5,2300,+37,116.000000 
 5,2300,+40,132.000000 
 5,2300,+43,164.000000 
 5,2300,+46,192.000000 
 5,2300,+49,325.000000 
 5,2300,+52,313.000000 
 5,2300,+55,292.000000 
 5,2300,+58,311.000000 
 5,2300,+61,315.000000 
 5,2300,+64,322.000000 
 6,0200,+4,348.000000 
 6,0200,+7,353.000000 
 6,0200,+10,9.000000 
 6,0200,+13,83.000000 
 6,0200,+16,72.000000 
 6,0200,+19,90.000000 
 6,0200,+22,106.000000 
 6,0200,+25,118.000000 
 6,0200,+28,126.000000 
 6,0200,+31,121.000000 
 6,0200,+34,116.000000 
 6,0200,+37,132.000000 
 6,0200,+40,164.000000 
 6,0200,+43,192.000000 
 6,0200,+46,325.000000 
 6,0200,+49,313.000000 
 6,0200,+52,292.000000 
 6,0200,+55,311.000000 
 6,0200,+58,315.000000 
 6,0200,+61,322.000000 
 6,0500,+4,353.000000 
 6,0500,+7,9.000000 
 6,0500,+10,83.000000 
 6,0500,+13,72.000000 
 6,0500,+16,90.000000 
 6,0500,+19,106.000000 
 6,0500,+22,118.000000 
 6,0500,+25,126.000000 
 6,0500,+28,121.000000 
 6,0500,+31,116.000000 
 6,0500,+34,132.000000 
 6,0500,+37,164.000000 
 6,0500,+40,192.000000 
 6,0500,+43,325.000000 
 6,0500,+46,313.000000 
 6,0500,+49,292.000000 
 6,0500,+52,311.000000 
 6,0500,+55,315.000000 
 6,0500,+58,322.000000 
 6,0800,+4,9.000000 
 6,0800,+7,83.000000 
 6,0800,+10,72.000000 
 6,0800,+13,90.000000 
 6,0800,+16,106.000000 
 6,0800,+19,118.000000 
 6,0800,+22,126.000000 
 6,0800,+25,121.000000 
 6,0800,+28,116.000000 
 6,0800,+31,132.000000 
 6,0800,+34,164.000000 
 6,0800,+37,192.000000 
 6,0800,+40,325.000000 
 6,0800,+43,313.000000 
 6,0800,+46,292.000000 
 6,0800,+49,311.000000 
 6,0800,+52,315.000000 
 6,0800,+55,322.000000 
 6,1100,+4,83.000000 
 6,1100,+7,72.000000 
 6,1100,+10,90.000000 
 6,1100,+13,106.000000 
 6,1100,+16,118.000000 
 6,1100,+19,126.000000 
 6,1100,+22,121.000000 
 6,1100,+25,116.000000 
 6,1100,+28,132.000000 
 6,1100,+31,164.000000 
 6,1100,+34,192.000000 
 6,1100,+37,325.000000 
 6,1100,+40,313.000000 
 6,1100,+43,292.000000 
 6,1100,+46,311.000000 
 6,1100,+49,315.000000 
 6,1100,+52,322.000000 
 6,1400,+4,72.000000 
 6,1400,+7,90.000000 
 6,1400,+10,106.000000 
 6,1400,+13,118.000000 
 6,1400,+16,126.000000 
 6,1400,+19,121.000000 
 6,1400,+22,116.000000 
 6,1400,+25,132.000000 
 6,1400,+28,164.000000 
 6,1400,+31,192.000000 
 6,1400,+34,325.000000 
 6,1400,+37,313.000000 
 6,1400,+40,292.000000 
 6,1400,+43,311.000000 
 6,1400,+46,315.000000 
 6,1400,+49,322.000000 
 6,1700,+4,90.000000 
 6,1700,+7,106.000000 
 6,1700,+10,118.000000 
 6,1700,+13,126.000000 
 6,1700,+16,121.000000 
 6,1700,+19,116.000000 
 6,1700,+22,132.000000 
 6,1700,+25,164.000000 
 6,1700,+28,192.000000 
 6,1700,+31,325.000000 
 6,1700,+34,313.000000 
 6,1700,+37,292.000000 
 6,1700,+40,311.000000 
 6,1700,+43,315.000000 
 6,1700,+46,322.000000 
 6,2000,+4,106.000000 
 6,2000,+7,118.000000 
 6,2000,+10,126.000000 
 6,2000,+13,121.000000 
 6,2000,+16,116.000000 
 6,2000,+19,132.000000 
 6,2000,+22,164.000000 
 6,2000,+25,196.000000 
 6,2000,+28,325.000000 
 6,2000,+31,313.000000 
 6,2000,+34,292.000000 
 6,2000,+37,311.000000 
 6,2000,+40,315.000000 
 6,2000,+43,322.000000 
 6,2000,+46,343.000000 
 6,2000,+49,344.000000 
 6,2000,+52,347.000000 
 6,2000,+55,349.000000 
 6,2000,+58,347.000000 
 6,2000,+61,356.000000 
 6,2000,+64,6.000000 
 6,2000,+67,16.000000 
 6,2300,+4,118.000000 
 6,2300,+7,126.000000 
 6,2300,+10,121.000000 
 6,2300,+13,116.000000 
 6,2300,+16,132.000000 
 6,2300,+19,164.000000 
 6,2300,+22,196.000000 
 6,2300,+25,325.000000 
 6,2300,+28,313.000000 
 6,2300,+31,292.000000 
 6,2300,+34,311.000000 
 6,2300,+37,315.000000 
 6,2300,+40,322.000000 
 6,2300,+43,343.000000 
 6,2300,+46,344.000000 
 6,2300,+49,347.000000 
 6,2300,+52,349.000000 
 6,2300,+55,347.000000 
 6,2300,+58,356.000000 
 6,2300,+61,6.000000 
 6,2300,+64,16.000000 
 7,0200,+4,126.000000 
 7,0200,+7,119.000000 
 7,0200,+10,115.000000 
 7,0200,+13,132.000000 
 7,0200,+16,163.000000 
 7,0200,+19,197.000000 
 7,0200,+22,325.000000 
 7,0200,+25,313.000000 
 7,0200,+28,292.000000 
 7,0200,+31,311.000000 
 7,0200,+34,315.000000 
 7,0200,+37,322.000000 
 7,0200,+40,343.000000 
 7,0200,+43,344.000000 
 7,0200,+46,347.000000 
 7,0200,+49,349.000000 
 7,0200,+52,347.000000 
 7,0200,+55,356.000000 
 7,0200,+58,6.000000 
 7,0200,+61,16.000000 
 7,0500,+4,119.000000 
 7,0500,+7,115.000000 
 7,0500,+10,132.000000 
 7,0500,+13,163.000000 
 7,0500,+16,197.000000 
 7,0500,+19,325.000000 
 7,0500,+22,313.000000 
 7,0500,+25,292.000000 
 7,0500,+28,311.000000 
 7,0500,+31,315.000000 
 7,0500,+34,322.000000 
 7,0500,+37,343.000000 
 7,0500,+40,344.000000 
 7,0500,+43,347.000000 
 7,0500,+46,349.000000 
 7,0500,+49,347.000000 
 7,0500,+52,356.000000 
 7,0500,+55,6.000000 
 7,0500,+58,16.000000 
 7,0800,+4,115.000000 
 7,0800,+7,132.000000 
