 format: day,hour,forecast,value  location:53_114 Start : 20190101 
 2,1100,+19,328.000000 
 2,1100,+22,327.000000 
 2,1100,+25,324.000000 
 2,1100,+28,0.000000 
 2,1100,+31,201.000000 
 2,1100,+34,134.000000 
 2,1100,+37,156.000000 
 2,1100,+40,225.000000 
 2,1100,+43,287.000000 
 2,1100,+46,282.000000 
 2,1100,+49,302.000000 
 2,1100,+52,330.000000 
 2,1400,+4,336.000000 
 2,1400,+7,333.000000 
 2,1400,+10,338.000000 
 2,1400,+13,331.000000 
 2,1400,+16,328.000000 
 2,1400,+19,327.000000 
 2,1400,+22,324.000000 
 2,1400,+25,0.000000 
 2,1400,+28,201.000000 
 2,1400,+31,134.000000 
 2,1400,+34,156.000000 
 2,1400,+37,225.000000 
 2,1400,+40,287.000000 
 2,1400,+43,282.000000 
 2,1400,+46,302.000000 
 2,1400,+49,330.000000 
 2,1700,+4,333.000000 
 2,1700,+7,338.000000 
 2,1700,+10,331.000000 
 2,1700,+13,328.000000 
 2,1700,+16,327.000000 
 2,1700,+19,324.000000 
 2,1700,+22,0.000000 
 2,1700,+25,201.000000 
 2,1700,+28,134.000000 
 2,1700,+31,156.000000 
 2,1700,+34,225.000000 
 2,1700,+37,287.000000 
 2,1700,+40,282.000000 
 2,1700,+43,302.000000 
 2,1700,+46,330.000000 
 2,2000,+4,346.000000 
 2,2000,+7,345.000000 
 2,2000,+10,353.000000 
 2,2000,+13,307.000000 
 2,2000,+16,283.000000 
 2,2000,+19,253.000000 
 2,2000,+22,90.000000 
 2,2000,+25,115.000000 
 2,2000,+28,130.000000 
 2,2000,+31,168.000000 
 2,2000,+34,271.000000 
 2,2000,+37,282.000000 
 2,2000,+40,296.000000 
 2,2000,+43,324.000000 
 2,2000,+46,331.000000 
 2,2000,+49,343.000000 
 2,2000,+52,345.000000 
 2,2000,+55,335.000000 
 2,2000,+58,334.000000 
 2,2000,+61,343.000000 
 2,2000,+64,347.000000 
 2,2000,+67,354.000000 
 2,2300,+4,345.000000 
 2,2300,+7,353.000000 
 2,2300,+10,307.000000 
 2,2300,+13,283.000000 
 2,2300,+16,253.000000 
 2,2300,+19,90.000000 
 2,2300,+22,115.000000 
 2,2300,+25,130.000000 
 2,2300,+28,168.000000 
 2,2300,+31,271.000000 
 2,2300,+34,282.000000 
 2,2300,+37,296.000000 
 2,2300,+40,324.000000 
 2,2300,+43,331.000000 
 2,2300,+46,343.000000 
 2,2300,+49,345.000000 
 2,2300,+52,335.000000 
 2,2300,+55,334.000000 
 2,2300,+58,343.000000 
 2,2300,+61,347.000000 
 2,2300,+64,354.000000 
 3,0200,+4,353.000000 
 3,0200,+7,307.000000 
 3,0200,+10,283.000000 
 3,0200,+13,253.000000 
 3,0200,+16,90.000000 
 3,0200,+19,115.000000 
 3,0200,+22,130.000000 
 3,0200,+25,168.000000 
 3,0200,+28,271.000000 
 3,0200,+31,282.000000 
 3,0200,+34,296.000000 
 3,0200,+37,324.000000 
 3,0200,+40,331.000000 
 3,0200,+43,343.000000 
 3,0200,+46,345.000000 
 3,0200,+49,335.000000 
 3,0200,+52,334.000000 
 3,0200,+55,343.000000 
 3,0200,+58,347.000000 
 3,0200,+61,354.000000 
 3,0500,+4,307.000000 
 3,0500,+7,283.000000 
 3,0500,+10,253.000000 
 3,0500,+13,90.000000 
 3,0500,+16,115.000000 
 3,0500,+19,130.000000 
 3,0500,+22,168.000000 
 3,0500,+25,271.000000 
 3,0500,+28,282.000000 
 3,0500,+31,296.000000 
 3,0500,+34,324.000000 
 3,0500,+37,331.000000 
 3,0500,+40,343.000000 
 3,0500,+43,345.000000 
 3,0500,+46,335.000000 
 3,0500,+49,334.000000 
 3,0500,+52,343.000000 
 3,0500,+55,347.000000 
 3,0500,+58,354.000000 
 3,0800,+4,277.000000 
 3,0800,+7,16.000000 
 3,0800,+10,95.000000 
 3,0800,+13,87.000000 
 3,0800,+16,134.000000 
 3,0800,+19,121.000000 
 3,0800,+22,192.000000 
 3,0800,+25,215.000000 
 3,0800,+28,297.000000 
 3,0800,+31,317.000000 
 3,0800,+34,326.000000 
 3,0800,+37,336.000000 
 3,0800,+40,340.000000 
 3,0800,+43,334.000000 
 3,0800,+46,330.000000 
 3,0800,+49,331.000000 
 3,0800,+52,333.000000 
 3,0800,+55,342.000000 
 3,1100,+4,16.000000 
 3,1100,+7,95.000000 
 3,1100,+10,87.000000 
 3,1100,+13,134.000000 
 3,1100,+16,121.000000 
 3,1100,+19,192.000000 
 3,1100,+22,215.000000 
 3,1100,+25,297.000000 
 3,1100,+28,317.000000 
 3,1100,+31,326.000000 
 3,1100,+34,336.000000 
 3,1100,+37,340.000000 
 3,1100,+40,334.000000 
 3,1100,+43,330.000000 
 3,1100,+46,331.000000 
 3,1100,+49,333.000000 
 3,1100,+52,342.000000 
 3,1400,+4,95.000000 
 3,1400,+7,87.000000 
 3,1400,+10,134.000000 
 3,1400,+13,121.000000 
 3,1400,+16,192.000000 
 3,1400,+19,215.000000 
 3,1400,+22,297.000000 
 3,1400,+25,317.000000 
 3,1400,+28,326.000000 
 3,1400,+31,336.000000 
 3,1400,+34,340.000000 
 3,1400,+37,334.000000 
 3,1400,+40,330.000000 
 3,1400,+43,331.000000 
 3,1400,+46,333.000000 
 3,1400,+49,342.000000 
 3,1700,+4,87.000000 
 3,1700,+7,134.000000 
 3,1700,+10,121.000000 
 3,1700,+13,192.000000 
 3,1700,+16,215.000000 
 3,1700,+19,297.000000 
 3,1700,+22,317.000000 
 3,1700,+25,326.000000 
 3,1700,+28,336.000000 
 3,1700,+31,340.000000 
 3,1700,+34,334.000000 
 3,1700,+37,330.000000 
 3,1700,+40,331.000000 
 3,1700,+43,333.000000 
 3,1700,+46,342.000000 
 3,2000,+4,144.000000 
 3,2000,+7,195.000000 
 3,2000,+10,242.000000 
 3,2000,+13,277.000000 
 3,2000,+16,286.000000 
 3,2000,+19,315.000000 
 3,2000,+22,322.000000 
 3,2000,+25,333.000000 
 3,2000,+28,338.000000 
 3,2000,+31,332.000000 
 3,2000,+34,326.000000 
 3,2000,+37,331.000000 
 3,2000,+40,338.000000 
 3,2000,+43,335.000000 
 3,2000,+46,350.000000 
 3,2000,+49,336.000000 
 3,2000,+52,339.000000 
 3,2000,+55,314.000000 
 3,2000,+58,308.000000 
 3,2000,+61,312.000000 
 3,2000,+64,332.000000 
 3,2000,+67,328.000000 
 3,2300,+4,195.000000 
 3,2300,+7,242.000000 
 3,2300,+10,277.000000 
 3,2300,+13,286.000000 
 3,2300,+16,315.000000 
 3,2300,+19,322.000000 
 3,2300,+22,333.000000 
 3,2300,+25,338.000000 
 3,2300,+28,332.000000 
 3,2300,+31,326.000000 
 3,2300,+34,331.000000 
 3,2300,+37,338.000000 
 3,2300,+40,335.000000 
 3,2300,+43,350.000000 
 3,2300,+46,336.000000 
 3,2300,+49,339.000000 
 3,2300,+52,314.000000 
 3,2300,+55,308.000000 
 3,2300,+58,312.000000 
 3,2300,+61,332.000000 
 3,2300,+64,328.000000 
 4,0200,+4,242.000000 
 4,0200,+7,277.000000 
 4,0200,+10,286.000000 
 4,0200,+13,315.000000 
 4,0200,+16,322.000000 
 4,0200,+19,333.000000 
 4,0200,+22,338.000000 
 4,0200,+25,332.000000 
 4,0200,+28,326.000000 
 4,0200,+31,331.000000 
 4,0200,+34,338.000000 
 4,0200,+37,335.000000 
 4,0200,+40,350.000000 
 4,0200,+43,336.000000 
 4,0200,+46,339.000000 
 4,0200,+49,314.000000 
 4,0200,+52,308.000000 
 4,0200,+55,312.000000 
 4,0200,+58,332.000000 
 4,0200,+61,328.000000 
 4,0500,+4,277.000000 
 4,0500,+7,286.000000 
 4,0500,+10,315.000000 
 4,0500,+13,322.000000 
 4,0500,+16,333.000000 
 4,0500,+19,338.000000 
 4,0500,+22,332.000000 
 4,0500,+25,326.000000 
 4,0500,+28,331.000000 
 4,0500,+31,338.000000 
 4,0500,+34,335.000000 
 4,0500,+37,350.000000 
 4,0500,+40,336.000000 
 4,0500,+43,339.000000 
 4,0500,+46,314.000000 
 4,0500,+49,308.000000 
 4,0500,+52,312.000000 
 4,0500,+55,332.000000 
 4,0500,+58,328.000000 
 4,0800,+4,268.000000 
 4,0800,+7,325.000000 
 4,0800,+10,333.000000 
 4,0800,+13,333.000000 
 4,0800,+16,339.000000 
 4,0800,+19,334.000000 
 4,0800,+22,324.000000 
 4,0800,+25,323.000000 
 4,0800,+28,333.000000 
 4,0800,+31,329.000000 
 4,0800,+34,339.000000 
 4,0800,+37,339.000000 
 4,0800,+40,343.000000 
 4,0800,+43,316.000000 
 4,0800,+46,301.000000 
 4,0800,+49,311.000000 
 4,0800,+52,329.000000 
 4,0800,+55,316.000000 
 4,1100,+4,325.000000 
 4,1100,+7,333.000000 
 4,1100,+10,333.000000 
 4,1100,+13,339.000000 
 4,1100,+16,334.000000 
 4,1100,+19,324.000000 
 4,1100,+22,323.000000 
 4,1100,+25,333.000000 
 4,1100,+28,329.000000 
 4,1100,+31,339.000000 
 4,1100,+34,339.000000 
 4,1100,+37,343.000000 
 4,1100,+40,316.000000 
 4,1100,+43,301.000000 
 4,1100,+46,311.000000 
 4,1100,+49,329.000000 
 4,1100,+52,316.000000 
 4,1400,+4,333.000000 
 4,1400,+7,333.000000 
 4,1400,+10,339.000000 
 4,1400,+13,334.000000 
 4,1400,+16,324.000000 
 4,1400,+19,323.000000 
 4,1400,+22,333.000000 
 4,1400,+25,329.000000 
 4,1400,+28,339.000000 
 4,1400,+31,339.000000 
 4,1400,+34,343.000000 
 4,1400,+37,316.000000 
 4,1400,+40,301.000000 
 4,1400,+43,311.000000 
 4,1400,+46,329.000000 
 4,1400,+49,316.000000 
 4,1700,+4,333.000000 
 4,1700,+7,339.000000 
 4,1700,+10,334.000000 
 4,1700,+13,324.000000 
 4,1700,+16,323.000000 
 4,1700,+19,333.000000 
 4,1700,+22,329.000000 
 4,1700,+25,339.000000 
 4,1700,+28,339.000000 
 4,1700,+31,343.000000 
 4,1700,+34,316.000000 
 4,1700,+37,301.000000 
 4,1700,+40,311.000000 
 4,1700,+43,329.000000 
 4,1700,+46,316.000000 
 4,2000,+4,341.000000 
 4,2000,+7,333.000000 
 4,2000,+10,328.000000 
 4,2000,+13,325.000000 
 4,2000,+16,330.000000 
 4,2000,+19,327.000000 
 4,2000,+22,340.000000 
 4,2000,+25,345.000000 
 4,2000,+28,340.000000 
 4,2000,+31,329.000000 
 4,2000,+34,294.000000 
 4,2000,+37,317.000000 
 4,2000,+40,325.000000 
 4,2000,+43,324.000000 
 4,2000,+46,316.000000 
 4,2000,+49,346.000000 
 4,2000,+52,344.000000 
 4,2000,+55,348.000000 
 4,2000,+58,330.000000 
 4,2000,+61,309.000000 
 4,2000,+64,291.000000 
 4,2000,+67,315.000000 
 4,2300,+4,333.000000 
 4,2300,+7,328.000000 
 4,2300,+10,325.000000 
 4,2300,+13,330.000000 
 4,2300,+16,327.000000 
 4,2300,+19,340.000000 
 4,2300,+22,345.000000 
 4,2300,+25,340.000000 
 4,2300,+28,329.000000 
 4,2300,+31,294.000000 
 4,2300,+34,317.000000 
 4,2300,+37,325.000000 
 4,2300,+40,324.000000 
 4,2300,+43,316.000000 
 4,2300,+46,346.000000 
 4,2300,+49,344.000000 
 4,2300,+52,348.000000 
 4,2300,+55,330.000000 
 4,2300,+58,309.000000 
 4,2300,+61,291.000000 
 4,2300,+64,315.000000 
 5,0200,+4,328.000000 
 5,0200,+7,325.000000 
 5,0200,+10,330.000000 
 5,0200,+13,327.000000 
 5,0200,+16,340.000000 
 5,0200,+19,345.000000 
 5,0200,+22,340.000000 
 5,0200,+25,329.000000 
 5,0200,+28,294.000000 
 5,0200,+31,317.000000 
 5,0200,+34,325.000000 
 5,0200,+37,324.000000 
 5,0200,+40,316.000000 
 5,0200,+43,346.000000 
 5,0200,+46,344.000000 
 5,0200,+49,348.000000 
 5,0200,+52,330.000000 
 5,0200,+55,309.000000 
 5,0200,+58,291.000000 
 5,0200,+61,315.000000 
 5,0500,+4,325.000000 
 5,0500,+7,330.000000 
 5,0500,+10,327.000000 
 5,0500,+13,340.000000 
 5,0500,+16,345.000000 
 5,0500,+19,340.000000 
 5,0500,+22,329.000000 
 5,0500,+25,294.000000 
 5,0500,+28,317.000000 
 5,0500,+31,325.000000 
 5,0500,+34,324.000000 
 5,0500,+37,316.000000 
 5,0500,+40,346.000000 
 5,0500,+43,344.000000 
 5,0500,+46,348.000000 
 5,0500,+49,330.000000 
 5,0500,+52,309.000000 
 5,0500,+55,291.000000 
 5,0500,+58,315.000000 
 5,0800,+4,336.000000 
 5,0800,+7,328.000000 
 5,0800,+10,345.000000 
 5,0800,+13,357.000000 
 5,0800,+16,354.000000 
 5,0800,+19,309.000000 
 5,0800,+22,303.000000 
 5,0800,+25,319.000000 
 5,0800,+28,330.000000 
 5,0800,+31,333.000000 
 5,0800,+34,315.000000 
 5,0800,+37,340.000000 
 5,0800,+40,340.000000 
 5,0800,+43,330.000000 
 5,0800,+46,310.000000 
 5,0800,+49,252.000000 
 5,0800,+52,290.000000 
 5,0800,+55,326.000000 
 5,1100,+4,328.000000 
 5,1100,+7,345.000000 
 5,1100,+10,357.000000 
 5,1100,+13,354.000000 
 5,1100,+16,309.000000 
 5,1100,+19,303.000000 
 5,1100,+22,319.000000 
 5,1100,+25,330.000000 
 5,1100,+28,333.000000 
 5,1100,+31,315.000000 
 5,1100,+34,340.000000 
 5,1100,+37,340.000000 
 5,1100,+40,330.000000 
 5,1100,+43,310.000000 
 5,1100,+46,252.000000 
 5,1100,+49,290.000000 
 5,1100,+52,326.000000 
 5,1400,+4,345.000000 
 5,1400,+7,357.000000 
 5,1400,+10,354.000000 
 5,1400,+13,309.000000 
 5,1400,+16,303.000000 
 5,1400,+19,319.000000 
 5,1400,+22,330.000000 
 5,1400,+25,333.000000 
 5,1400,+28,315.000000 
 5,1400,+31,340.000000 
 5,1400,+34,340.000000 
 5,1400,+37,330.000000 
 5,1400,+40,310.000000 
 5,1400,+43,252.000000 
 5,1400,+46,290.000000 
 5,1400,+49,326.000000 
 5,1700,+4,357.000000 
 5,1700,+7,354.000000 
 5,1700,+10,309.000000 
 5,1700,+13,303.000000 
 5,1700,+16,319.000000 
 5,1700,+19,330.000000 
 5,1700,+22,333.000000 
 5,1700,+25,315.000000 
 5,1700,+28,340.000000 
 5,1700,+31,340.000000 
 5,1700,+34,330.000000 
 5,1700,+37,310.000000 
 5,1700,+40,252.000000 
 5,1700,+43,290.000000 
 5,1700,+46,326.000000 
 5,2000,+4,329.000000 
 5,2000,+7,310.000000 
 5,2000,+10,302.000000 
 5,2000,+13,318.000000 
 5,2000,+16,318.000000 
 5,2000,+19,325.000000 
 5,2000,+22,329.000000 
 5,2000,+25,335.000000 
 5,2000,+28,329.000000 
 5,2000,+31,332.000000 
 5,2000,+34,302.000000 
 5,2000,+37,239.000000 
 5,2000,+40,297.000000 
 5,2000,+43,298.000000 
 5,2000,+46,331.000000 
 5,2000,+49,322.000000 
 5,2000,+52,320.000000 
 5,2000,+55,318.000000 
 5,2000,+58,300.000000 
 5,2000,+61,300.000000 
 5,2000,+64,314.000000 
 5,2000,+67,327.000000 
 5,2300,+4,310.000000 
 5,2300,+7,302.000000 
 5,2300,+10,318.000000 
 5,2300,+13,318.000000 
 5,2300,+16,325.000000 
 5,2300,+19,329.000000 
 5,2300,+22,335.000000 
 5,2300,+25,329.000000 
 5,2300,+28,332.000000 
 5,2300,+31,302.000000 
 5,2300,+34,239.000000 
 5,2300,+37,297.000000 
 5,2300,+40,298.000000 
 5,2300,+43,331.000000 
 5,2300,+46,322.000000 
 5,2300,+49,320.000000 
 5,2300,+52,318.000000 
 5,2300,+55,300.000000 
 5,2300,+58,300.000000 
 5,2300,+61,314.000000 
 5,2300,+64,327.000000 
 6,0200,+4,302.000000 
 6,0200,+7,318.000000 
 6,0200,+10,318.000000 
 6,0200,+13,325.000000 
 6,0200,+16,329.000000 
 6,0200,+19,335.000000 
 6,0200,+22,329.000000 
 6,0200,+25,332.000000 
 6,0200,+28,302.000000 
 6,0200,+31,239.000000 
 6,0200,+34,297.000000 
 6,0200,+37,298.000000 
 6,0200,+40,331.000000 
 6,0200,+43,322.000000 
 6,0200,+46,320.000000 
 6,0200,+49,318.000000 
 6,0200,+52,300.000000 
 6,0200,+55,300.000000 
 6,0200,+58,314.000000 
 6,0200,+61,327.000000 
 6,0500,+4,318.000000 
 6,0500,+7,318.000000 
 6,0500,+10,325.000000 
 6,0500,+13,329.000000 
 6,0500,+16,335.000000 
 6,0500,+19,329.000000 
 6,0500,+22,332.000000 
 6,0500,+25,302.000000 
 6,0500,+28,239.000000 
 6,0500,+31,297.000000 
 6,0500,+34,298.000000 
 6,0500,+37,331.000000 
 6,0500,+40,322.000000 
 6,0500,+43,320.000000 
 6,0500,+46,318.000000 
 6,0500,+49,300.000000 
 6,0500,+52,300.000000 
 6,0500,+55,314.000000 
 6,0500,+58,327.000000 
 6,0800,+4,339.000000 
 6,0800,+7,276.000000 
 6,0800,+10,330.000000 
 6,0800,+13,338.000000 
 6,0800,+16,331.000000 
 6,0800,+19,315.000000 
 6,0800,+22,312.000000 
 6,0800,+25,286.000000 
 6,0800,+28,270.000000 
 6,0800,+31,304.000000 
 6,0800,+34,334.000000 
 6,0800,+37,317.000000 
 6,0800,+40,320.000000 
 6,0800,+43,317.000000 
 6,0800,+46,300.000000 
 6,0800,+49,305.000000 
 6,0800,+52,314.000000 
 6,0800,+55,327.000000 
 6,1100,+4,276.000000 
 6,1100,+7,330.000000 
 6,1100,+10,338.000000 
 6,1100,+13,331.000000 
 6,1100,+16,315.000000 
 6,1100,+19,312.000000 
 6,1100,+22,286.000000 
 6,1100,+25,270.000000 
 6,1100,+28,304.000000 
 6,1100,+31,334.000000 
 6,1100,+34,317.000000 
 6,1100,+37,320.000000 
 6,1100,+40,317.000000 
 6,1100,+43,300.000000 
 6,1100,+46,305.000000 
 6,1100,+49,314.000000 
 6,1100,+52,327.000000 
 6,1400,+4,330.000000 
 6,1400,+7,338.000000 
 6,1400,+10,331.000000 
 6,1400,+13,315.000000 
 6,1400,+16,312.000000 
 6,1400,+19,286.000000 
 6,1400,+22,270.000000 
 6,1400,+25,304.000000 
 6,1400,+28,334.000000 
 6,1400,+31,317.000000 
 6,1400,+34,320.000000 
 6,1400,+37,317.000000 
 6,1400,+40,300.000000 
 6,1400,+43,305.000000 
 6,1400,+46,314.000000 
 6,1400,+49,327.000000 
 6,1700,+4,338.000000 
 6,1700,+7,331.000000 
 6,1700,+10,315.000000 
 6,1700,+13,312.000000 
 6,1700,+16,286.000000 
 6,1700,+19,270.000000 
 6,1700,+22,304.000000 
 6,1700,+25,334.000000 
 6,1700,+28,317.000000 
 6,1700,+31,320.000000 
 6,1700,+34,317.000000 
 6,1700,+37,300.000000 
 6,1700,+40,305.000000 
 6,1700,+43,314.000000 
 6,1700,+46,327.000000 
 6,2000,+4,321.000000 
 6,2000,+7,316.000000 
 6,2000,+10,312.000000 
 6,2000,+13,317.000000 
 6,2000,+16,306.000000 
 6,2000,+19,308.000000 
 6,2000,+22,331.000000 
 6,2000,+25,330.000000 
 6,2000,+28,324.000000 
 6,2000,+31,329.000000 
 6,2000,+34,303.000000 
 6,2000,+37,298.000000 
 6,2000,+40,315.000000 
 6,2000,+43,326.000000 
 6,2000,+46,333.000000 
 6,2000,+49,357.000000 
 6,2000,+52,23.000000 
 6,2000,+55,34.000000 
 6,2000,+58,325.000000 
 6,2000,+61,353.000000 
 6,2000,+64,348.000000 
 6,2000,+67,9.000000 
 6,2300,+4,316.000000 
 6,2300,+7,312.000000 
 6,2300,+10,317.000000 
 6,2300,+13,306.000000 
 6,2300,+16,308.000000 
 6,2300,+19,331.000000 
 6,2300,+22,330.000000 
 6,2300,+25,324.000000 
 6,2300,+28,329.000000 
 6,2300,+31,303.000000 
 6,2300,+34,298.000000 
 6,2300,+37,315.000000 
 6,2300,+40,326.000000 
 6,2300,+43,333.000000 
 6,2300,+46,357.000000 
 6,2300,+49,23.000000 
 6,2300,+52,34.000000 
 6,2300,+55,325.000000 
 6,2300,+58,353.000000 
 6,2300,+61,348.000000 
 6,2300,+64,9.000000 
 7,0200,+4,312.000000 
 7,0200,+7,317.000000 
 7,0200,+10,306.000000 
 7,0200,+13,308.000000 
 7,0200,+16,331.000000 
 7,0200,+19,330.000000 
 7,0200,+22,324.000000 
 7,0200,+25,329.000000 
 7,0200,+28,303.000000 
 7,0200,+31,298.000000 
 7,0200,+34,315.000000 
 7,0200,+37,326.000000 
 7,0200,+40,333.000000 
 7,0200,+43,357.000000 
 7,0200,+46,23.000000 
 7,0200,+49,34.000000 
 7,0200,+52,325.000000 
 7,0200,+55,353.000000 
 7,0200,+58,348.000000 
 7,0200,+61,9.000000 
 7,0500,+4,317.000000 
 7,0500,+7,306.000000 
 7,0500,+10,308.000000 
 7,0500,+13,331.000000 
 7,0500,+16,330.000000 
 7,0500,+19,324.000000 
 7,0500,+22,329.000000 
 7,0500,+25,303.000000 
 7,0500,+28,298.000000 
 7,0500,+31,315.000000 
 7,0500,+34,326.000000 
 7,0500,+37,333.000000 
 7,0500,+40,357.000000 
 7,0500,+43,23.000000 
 7,0500,+46,34.000000 
 7,0500,+49,325.000000 
 7,0500,+52,353.000000 
 7,0500,+55,348.000000 
 7,0500,+58,9.000000 
 7,0800,+4,324.000000 
 7,0800,+7,315.000000 
